25.00000,1.00000,1.00000,2.00000,3000.00000,50.00000
25.10000,.00000,-1.00000,-1.00000,3000.00000,50.00000
25.20000,.00000,.00000,.00000,3000.00000,50.00000
25.30000,.00000,.00000,.00000,3000.00000,50.00000
25.40000,1.00000,1.00000,2.00000,3000.00000,50.00000
25.50000,1.00000,.00000,1.00000,3000.00000,50.00000
25.60000,.00000,2.00000,2.00000,3000.00000,50.00000
25.70000,.00000,1.00000,1.00000,3000.00000,50.00000
25.80000,1.00000,-2.00000,-1.00000,3000.00000,50.00000
25.90000,.00000,.00000,.00000,3000.00000,50.00000
26.00000,1.00000,-5.00000,-4.00000,3000.00000,50.00000
26.10000,.00000,1.00000,1.00000,3000.00000,50.00000
26.20000,.00000,.00000,.00000,3000.00000,50.00000
26.30000,.00000,2.00000,2.00000,3000.00000,50.00000
26.40000,1.00000,.00000,1.00000,3000.00000,50.00000
26.50000,.00000,.00000,.00000,3000.00000,50.00000
26.60000,1.00000,-3.00000,-2.00000,3000.00000,50.00000
26.70000,.00000,1.00000,1.00000,3000.00000,50.00000
26.80000,.00000,.00000,.00000,3000.00000,50.00000
26.90000,.00000,.00000,.00000,3000.00000,50.00000
27.00000,1.00000,-3.00000,-2.00000,3000.00000,50.00000
27.10000,.00000,.00000,.00000,3000.00000,50.00000
27.20000,.00000,.00000,.00000,3000.00000,50.00000
27.30000,1.00000,1.00000,2.00000,3000.00000,50.00000
27.40000,1.00000,.00000,1.00000,3000.00000,50.00000
27.50000,.00000,-1.00000,-1.00000,3000.00000,50.00000
27.60000,.00000,2.00000,2.00000,3000.00000,50.00000
27.70000,.00000,1.00000,1.00000,3000.00000,50.00000
27.80000,.00000,.00000,.00000,3000.00000,50.00000
27.90000,.00000,.00000,.00000,3000.00000,50.00000
28.00000,1.00000,.00000,1.00000,3000.00000,50.00000
28.10000,.00000,.00000,.00000,3000.00000,50.00000
28.20000,.00000,1.00000,1.00000,3000.00000,50.00000
28.30000,.00000,.00000,.00000,3000.00000,50.00000
28.40000,.00000,1.00000,1.00000,3000.00000,50.00000
28.50000,.00000,.00000,.00000,3000.00000,50.00000
28.60000,.00000,.00000,.00000,3000.00000,50.00000
28.70000,.00000,.00000,.00000,3000.00000,50.00000
28.80000,.00000,.00000,.00000,3000.00000,50.00000
28.90000,.00000,.00000,.00000,3000.00000,50.00000
29.00000,.00000,.00000,.00000,3000.00000,50.00000
29.10000,.00000,.00000,.00000,3000.00000,50.00000
29.20000,.00000,.00000,.00000,3000.00000,50.00000
29.30000,.00000,.00000,.00000,3000.00000,50.00000
29.40000,.00000,.00000,.00000,3000.00000,50.00000
29.50000,.00000,.00000,.00000,3000.00000,50.00000
29.60000,.00000,1.00000,1.00000,3000.00000,50.00000
29.70000,.00000,-1.00000,-1.00000,3000.00000,50.00000
29.80000,.00000,1.00000,1.00000,3000.00000,50.00000
29.90000,.00000,2.00000,2.00000,3000.00000,50.00000
30.00000,1.00000,-1.00000,.00000,3000.00000,50.00000
